rownumber,experiment,participant,block_order,data_type,fp_c_tt1,fp_c_tt2,fp_c_tt3,fp_c_tt4,fp_ic_tt1,fp_ic_tt2,fp_ic_tt3,fp_ic_tt4,t1_c_tt1,t1_c_tt2,t1_c_tt3,t1_c_tt4,t1_ic_tt1,t1_ic_tt2,t1_ic_tt3,t1_ic_tt4,t2_c_tt1,t2_c_tt2,t2_c_tt3,t2_c_tt4,t2_ic_tt1,t2_ic_tt2,t2_ic_tt3,t2_ic_tt4,t3_c_tt1,t3_c_tt2,t3_c_tt3,t3_c_tt4,t3_ic_tt1,t3_ic_tt2,t3_ic_tt3,t3_ic_tt4
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 014,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 014,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 014,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 1 Raw Latency,1279,1311,1294,2106,1217,1139,1155,1264,780,936,1545,1451,1030,1155,1670,1794,890,1357,1544,952,1248,1295,1092,1840,1201,1170,1576,1263,1373,968,1373,1357
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 2 Raw Latency,1123,1185,2449,1606,1248,1186,1108,1186,1092,1357,1700,1653,1092,1341,1279,1576,998,1560,1622,1155,1139,1139,1233,1904,983,1451,1373,1763,1607,1045,2028,1372
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 3 Raw Latency,1342,1685,1794,1294,1280,1373,1591,3074,1139,1685,1763,1841,2215,967,1544,1435,1217,1373,1170,1123,1014,1591,1123,1513,1030,1326,1248,1311,1560,1077,1529,1420
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 4 Raw Latency,1294,1264,1264,1388,1154,1295,1139,2152,1045,1794,2371,1279,1326,1232,1497,2730,1045,1560,1248,1326,1108,1170,1170,1560,1794,1779,1248,2278,1202,967,1186,1638
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 5 Raw Latency,1264,1903,1451,1435,1404,998,1248,1716,1497,1466,3339,1030,2028,1607,1186,1498,952,1139,1326,1450,1139,1186,1545,1076,952,1498,1514,1981,1170,1482,1388,1264
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 6 Raw Latency,1108,1170,1607,1170,1076,936,1295,1092,1809,889,1155,1154,1638,1248,1638,1450,1092,951,1778,1669,1232,1061,1373,1326,999,1311,1123,1310,1201,1513,1560,1607
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 3 Accuracy,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 016,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 1 Raw Latency,1061,873,1326,936,982,1466,905,1436,858,952,1763,1482,1279,1014,1170,1341,1123,811,951,1123,1092,1061,1763,1310,874,905,1107,951,1124,1139,1591,1030
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 2 Raw Latency,904,952,905,1856,1263,1123,1467,1466,1170,2278,952,1747,983,1762,1279,1747,1123,1170,967,1341,1077,1170,1310,1903,1185,1248,967,1404,1014,1202,1233,1778
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 3 Raw Latency,874,1046,1497,1014,1747,967,2075,2605,999,1311,1388,1092,1217,1107,1154,1373,967,873,1606,1544,920,1435,1263,1451,1170,1404,1326,1295,1060,1248,1748,1139
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 4 Raw Latency,780,1186,936,1904,812,2075,1076,1560,812,1014,1560,1545,1170,1154,1482,1903,1060,1248,1154,1560,983,1654,2340,1326,999,1513,1186,1372,1030,952,2386,1701
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 5 Raw Latency,1014,1155,1482,1622,1077,1186,1810,1076,952,1107,1233,1794,1138,1404,1248,2808,811,1170,1607,1170,1763,999,1950,2262,936,1638,1482,1326,1420,999,1279,1935
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 6 Raw Latency,936,1155,1295,920,1061,905,1529,2277,874,842,1263,920,1186,904,1700,2106,904,1154,1108,983,905,1108,1513,1654,983,874,1170,1092,1170,936,1295,1014
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 4 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 6 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 018,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 1 Raw Latency,889,843,1248,1264,1186,873,1295,1170,1061,1279,1576,952,889,1014,1295,1170,1014,1295,1154,983,1029,936,1405,1185,1092,1030,1030,1029,1185,1185,1123,1092
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 2 Raw Latency,1061,952,1124,1513,1232,952,1638,1170,1061,1138,1263,1684,1388,1217,1154,2091,936,1107,1575,1420,1638,1107,983,1248,983,1123,1467,1560,1903,1046,2730,1420
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 3 Raw Latency,905,1108,1061,1950,1202,1810,1389,1030,1014,765,1404,1108,1030,1248,1046,1232,1076,1170,1155,1107,1092,1154,1575,1670,1154,952,1981,1326,1170,1030,1279,1404
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 4 Raw Latency,968,1030,1404,1076,1045,873,1232,1248,1139,1310,1810,2059,1248,1201,1185,1201,952,1155,1466,1124,1888,998,1981,1529,1076,1201,1404,1186,1061,1030,1310,2387
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 5 Raw Latency,874,1232,1950,1342,1170,1108,1154,1154,1045,1638,1436,1918,1217,1248,1186,1966,1077,2090,1217,1358,1045,1529,1747,1638,1139,1404,1029,1404,1233,1997,1358,1342
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 6 Raw Latency,858,983,968,1045,1029,920,1513,1170,1108,873,1076,1248,1014,889,1482,2231,921,952,858,1108,1482,889,1435,2012,920,873,1077,1076,1123,951,1077,951
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 020,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 1 Raw Latency,1030,999,1653,1185,999,1185,1248,1809,1295,983,1326,1186,1045,936,1373,1248,983,1358,1435,1622,1154,1217,1420,1232,1108,1185,1404,1747,1232,858,1482,1497
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 2 Raw Latency,1046,1061,1373,1295,1108,1045,1685,1497,936,1466,2247,1482,967,1186,1216,1810,1154,1233,2589,1233,1170,1295,1451,1888,1076,1591,1341,1560,999,2340,1918,1888
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 3 Raw Latency,1217,1217,1279,1185,1170,1264,1544,1342,2371,1092,1576,1653,1575,952,1794,1606,1201,1388,1154,1809,1201,1263,1497,1124,1170,1139,1154,1482,1264,1576,1700,1341
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 4 Raw Latency,936,1404,1388,1311,1560,1185,1685,1888,1014,1279,1513,1155,1326,998,1653,1467,1123,2574,1311,1825,1014,1560,1591,1747,1154,1076,1716,1747,1123,1029,2059,3011
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 5 Raw Latency,827,1201,1217,1701,1653,1482,1934,1186,1123,1279,1482,1357,1139,1233,1342,1748,1046,1809,1451,1451,983,1545,2949,1544,1201,1544,1389,2683,1232,1154,1248,1856
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 6 Raw Latency,967,921,1108,1342,1124,873,1201,1575,1108,998,1310,1420,1420,1124,1685,1326,1170,1248,1170,2028,2106,1139,1373,1716,1358,1123,2028,1248,1185,1451,1607,1248
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Wrong,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 022,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 024,consistent,Target 1 Raw Latency,968,1029,1935,1170,796,827,1529,1498,998,1138,936,1092,920,873,1154,905,826,796,936,951,858,936,1170,889,842,842,826,983,873,890,1591,936
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 024,consistent,Target 2 Raw Latency,843,1311,936,2028,1029,1623,983,1170,780,983,873,1185,858,889,889,1591,905,1264,936,1139,765,1014,827,1217,905,749,967,1154,1061,780,2122,1389
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 024,consistent,Target 3 Raw Latency,1123,1092,1498,1061,1170,889,1654,1061,811,1030,1076,873,873,874,998,952,780,1014,1450,952,1092,889,967,951,749,905,1076,951,858,780,905,1217
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 024,consistent,Target 4 Raw Latency,874,1170,920,1123,1046,780,1155,1092,733,827,1404,1014,873,1030,999,983,889,889,873,1341,826,1341,983,998,858,858,1232,1435,858,1450,1045,1529
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 024,consistent,Target 5 Raw Latency,1404,967,3135,1295,842,827,1264,1201,998,921,1076,1092,936,1123,2137,1451,687,1092,1513,982,826,982,905,1139,889,998,1732,1186,889,1092,1372,1107
